Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	mut_R1	mut_R2	wt_R1	wt_R2
sense	NC_003901.1	Protein Homology	CDS	4035112	4035507	.	+	0	ID=cds-WP_226987650.1;Parent=gene-MM_RS17200;Dbxref=GenBank:WP_226987650.1,GeneID:1481655;Name=WP_226987650.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011021642.1;locus_tag=MM_RS17200;product=DUF6326 family protein;protein_id=WP_226987650.1;transl_table=11	25.471950465110844	25.18199629214088	21.486372999847745	32.79831739606389
sense	NC_003901.1	Protein Homology	CDS	4035798	4036478	.	-	0	ID=cds-WP_048037515.1;Parent=gene-MM_RS17205;Dbxref=GenBank:WP_048037515.1,GeneID:1481656;Name=WP_048037515.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011035203.1;locus_tag=MM_RS17205;product=phosphoribosylanthranilate isomerase;protein_id=WP_048037515.1;transl_table=11	35.080775739104666	40.43796815628506	28.212887099416395	44.93269077749423
sense	NC_003901.1	Protein Homology	CDS	4036717	4037127	.	+	0	ID=cds-WP_015413219.1;Parent=gene-MM_RS17210;Dbxref=GenBank:WP_015413219.1,GeneID:1481657;Name=WP_015413219.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015413219.1;locus_tag=MM_RS17210;product=hypothetical protein;protein_id=WP_015413219.1;transl_table=11	33.1536566176702	46.286234172909815	32.05501750106789	35.88622034526649
sense	NC_003901.1	GeneMarkS-2+	CDS	4038087	4038383	.	+	0	ID=cds-WP_048037512.1;Parent=gene-MM_RS17220;Dbxref=GenBank:WP_048037512.1,GeneID:24772113;Name=WP_048037512.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=MM_RS17220;product=hypothetical protein;protein_id=WP_048037512.1;transl_table=11	191.263066650306	210.2373844287454	92.41450752622687	166.400502947262
sense	NC_003901.1	Protein Homology	CDS	4038599	4039117	.	-	0	ID=cds-WP_048037507.1;Parent=gene-MM_RS17225;Dbxref=GenBank:WP_048037507.1,GeneID:1481659;Name=WP_048037507.1;Ontology_term=GO:0016787;gbkey=CDS;go_function=hydrolase activity|0016787||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011307524.1;locus_tag=MM_RS17225;product=NUDIX domain-containing protein;protein_id=WP_048037507.1;transl_table=11	52.85022883238697	55.72062532156953	33.846145646599616	44.96071882097834
sense	NC_003901.1	Protein Homology	CDS	4039734	4043285	.	+	0	ID=cds-WP_015413222.1;Parent=gene-MM_RS17230;Dbxref=GenBank:WP_015413222.1,GeneID:1481660;Name=WP_015413222.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015413222.1;locus_tag=MM_RS17230;product=NosD domain-containing protein;protein_id=WP_015413222.1;transl_table=11	6.7839147353589135	9.009042410492658	8.152224019068214	7.499065584200819
sense	NC_003901.1	Protein Homology	CDS	4043518	4044831	.	-	0	ID=cds-WP_011035208.1;Parent=gene-MM_RS17235;Dbxref=GenBank:WP_011035208.1,GeneID:1481661;Name=WP_011035208.1;Ontology_term=GO:0055085,GO:0022857,GO:0005886,GO:0016020;gbkey=CDS;go_component=plasma membrane|0005886||IEA,membrane|0016020||IEA;go_function=transmembrane transporter activity|0022857||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011035208.1;locus_tag=MM_RS17235;product=MFS transporter;protein_id=WP_011035208.1;transl_table=11	9.359916429020544	11.400321488632315	6.2664631815729175	5.109744827666327
sense	NC_003901.1	Protein Homology	CDS	4044900	4045733	.	-	0	ID=cds-WP_048037504.1;Parent=gene-MM_RS17240;Dbxref=GenBank:WP_048037504.1,GeneID:1481662;Name=WP_048037504.1;Ontology_term=GO:0140359,GO:0043190;gbkey=CDS;gene=nikC;go_component=ATP-binding cassette (ABC) transporter complex|0043190||IEA;go_function=ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015413225.1;locus_tag=MM_RS17240;product=nickel transporter permease;protein_id=WP_048037504.1;transl_table=11	31.085231483927394	32.835539382148504	20.23977442710188	23.755884079090293
sense	NC_003901.1	Protein Homology	CDS	4045717	4046661	.	-	0	ID=cds-WP_011035210.1;Parent=gene-MM_RS17245;Dbxref=GenBank:WP_011035210.1,GeneID:1481663;Name=WP_011035210.1;Ontology_term=GO:0140359,GO:0043190;gbkey=CDS;gene=nikB;go_component=ATP-binding cassette (ABC) transporter complex|0043190||IEA;go_function=ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011035210.1;locus_tag=MM_RS17245;product=nickel ABC transporter permease;protein_id=WP_011035210.1;transl_table=11	12.386074110878102	12.744119442205802	3.0496787483654866	5.241377598402462
sense	NC_003901.1	Protein Homology	CDS	4046735	4048333	.	-	0	ID=cds-WP_011035211.1;Parent=gene-MM_RS17250;Dbxref=GenBank:WP_011035211.1,GeneID:1481664;Name=WP_011035211.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011035211.1;locus_tag=MM_RS17250;product=ABC transporter substrate-binding protein;protein_id=WP_011035211.1;transl_table=11	16.877336587429028	15.159350979041426	7.98180460407102	7.296626975637198
sense	NC_003901.1	Protein Homology	CDS	4048399	4049385	.	-	0	ID=cds-WP_011035212.1;Parent=gene-MM_RS17255;Dbxref=GenBank:WP_011035212.1,GeneID:1481665;Name=WP_011035212.1;Ontology_term=GO:0005524,GO:0016887,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011035212.1;locus_tag=MM_RS17255;product=ABC transporter ATP-binding protein;protein_id=WP_011035212.1;transl_table=11	25.907960495468686	23.08241717645759	13.626224194824514	18.623618275174703
sense	NC_003901.1	Protein Homology	CDS	4049422	4050309	.	-	0	ID=cds-WP_011035213.1;Parent=gene-MM_RS17260;Dbxref=GenBank:WP_011035213.1,GeneID:1481666;Name=WP_011035213.1;Ontology_term=GO:0005524,GO:0016887,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011035213.1;locus_tag=MM_RS17260;product=ABC transporter ATP-binding protein;protein_id=WP_011035213.1;transl_table=11	110.05386279369282	93.8984811845515	67.99959371355477	83.66726065017443
sense	NC_003901.1	Protein Homology	CDS	4051285	4052838	.	+	0	ID=cds-WP_015413230.1;Parent=gene-MM_RS17265;Dbxref=GenBank:WP_015413230.1,GeneID:1481667;Name=WP_015413230.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015413230.1;locus_tag=MM_RS17265;product=dicarboxylate/amino acid:cation symporter;protein_id=WP_015413230.1;transl_table=11	18.846448210418327	21.37365874775177	14.041474546045725	17.56569789734879
sense	NC_003901.1	Protein Homology	CDS	4053062	4054828	.	-	0	ID=cds-WP_011035215.1;Parent=gene-MM_RS17270;Dbxref=GenBank:WP_011035215.1,GeneID:1481668;Name=WP_011035215.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011035215.1;locus_tag=MM_RS17270;product=aldehyde ferredoxin oxidoreductase family protein;protein_id=WP_011035215.1;transl_table=11	16.574635268245657	19.01426534708655	10.174225365939186	10.672595698388262
sense	NC_003901.1	Protein Homology	CDS	4054825	4055343	.	-	0	ID=cds-WP_011035216.1;Parent=gene-MM_RS17275;Dbxref=GenBank:WP_011035216.1,GeneID:1481669;Name=WP_011035216.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011035216.1;locus_tag=MM_RS17275;product=4Fe-4S binding protein;protein_id=WP_011035216.1;transl_table=11	78.93437403030698	70.72233213891518	85.40863315509122	70.41018230455099
sense	NC_003901.1	GeneMarkS-2+	CDS	4055846	4056271	.	-	0	ID=cds-WP_015413232.1;Parent=gene-MM_RS17280;Dbxref=GenBank:WP_015413232.1,GeneID:24772114;Name=WP_015413232.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=MM_RS17280;product=hypothetical protein;protein_id=WP_015413232.1;transl_table=11	81.10805279680032	63.09522416582523	37.3693029729292	73.9477174692922
sense	NC_003901.1	Protein Homology	CDS	4056357	4057061	.	-	0	ID=cds-WP_011035217.1;Parent=gene-MM_RS17285;Dbxref=GenBank:WP_011035217.1,GeneID:1481670;Name=WP_011035217.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011035217.1;locus_tag=MM_RS17285;product=type 1 glutamine amidotransferase;protein_id=WP_011035217.1;transl_table=11	21.084956084893545	28.39836779891449	30.36701391989463	31.53748052825992
sense	NC_003901.1	Protein Homology	CDS	4057291	4057941	.	-	0	ID=cds-WP_048037495.1;Parent=gene-MM_RS17290;Dbxref=GenBank:WP_048037495.1,GeneID:1481671;Name=WP_048037495.1;Ontology_term=GO:0016787;gbkey=CDS;go_function=hydrolase activity|0016787||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011035218.1;locus_tag=MM_RS17290;product=HAD family hydrolase;protein_id=WP_048037495.1;transl_table=11	27.99875806642793	30.16483582786333	27.826561851445454	32.20911072566674
sense	NC_003901.1	Protein Homology	CDS	4058116	4059168	.	-	0	ID=cds-WP_011035219.1;Parent=gene-MM_RS17295;Dbxref=GenBank:WP_011035219.1,GeneID:1481672;Name=WP_011035219.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011035219.1;locus_tag=MM_RS17295;product=tetratricopeptide repeat protein;protein_id=WP_011035219.1;transl_table=11	18.48616587961261	21.34426667970284	15.118065590187882	22.36918416640139
sense	NC_003901.1	Protein Homology	CDS	4059828	4061282	.	+	0	ID=cds-WP_011035220.1;Parent=gene-MM_RS17300;Dbxref=GenBank:WP_011035220.1,GeneID:1481673;Name=WP_011035220.1;Ontology_term=GO:0016491;gbkey=CDS;go_function=oxidoreductase activity|0016491||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015413235.1;locus_tag=MM_RS17300;product=phytoene desaturase family protein;protein_id=WP_011035220.1;transl_table=11	91.58292596962046	106.5480018215227	68.47629189628897	94.25834105828098
sense	NC_003901.1	Protein Homology	CDS	4061656	4062006	.	+	0	ID=cds-WP_048039268.1;Parent=gene-MM_RS17305;Dbxref=GenBank:WP_048039268.1,GeneID:1481674;Name=WP_048039268.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015413236.1;locus_tag=MM_RS17305;product=Rieske (2Fe-2S) protein;protein_id=WP_048039268.1;transl_table=11	43.35846179036412	45.893815727688704	35.18860094267869	47.97876416999176
sense	NC_003901.1	GeneMarkS-2+	CDS	4062085	4062417	.	+	0	ID=cds-WP_048039267.1;Parent=gene-MM_RS18720;Dbxref=GenBank:WP_048039267.1,GeneID:43445892;Name=WP_048039267.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=MM_RS18720;product=hypothetical protein;protein_id=WP_048039267.1;transl_table=11	15.942614800353871	22.114085725156563	5.769662496907677	10.907731758837555
sense	NC_003901.1	Protein Homology	CDS	4062711	4063367	.	+	0	ID=cds-WP_011035223.1;Parent=gene-MM_RS17315;Dbxref=GenBank:WP_011035223.1,GeneID:1481676;Name=WP_011035223.1;Ontology_term=GO:0015948,GO:0031419,GO:0050897;gbkey=CDS;go_function=cobalamin binding|0031419||IEA,cobalt ion binding|0050897||IEA;go_process=methanogenesis|0015948||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015413238.1;locus_tag=MM_RS17315;product=methyltransferase cognate corrinoid protein;protein_id=WP_011035223.1;transl_table=11	23.837485006282535	19.673268757632506	81.04625714834307	60.227975919542445
sense	NC_003901.1	Protein Homology	CDS	4063387	4064763	.	+	0	ID=cds-MM_RS18725;Parent=gene-MM_RS18725;Dbxref=GeneID:43445893;Note=internal stop;Ontology_term=GO:0008168;gbkey=CDS;go_function=methyltransferase activity|0008168||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011305869.1;locus_tag=MM_RS18725;product=monomethylamine:corrinoid methyltransferase;pseudo=true;transl_table=11	27.184879014906972	26.720685055022486	17.009101515938223	17.465549099687507
sense	NC_003901.1	Protein Homology	CDS	4064895	4065140	.	-	0	ID=cds-WP_011035225.1;Parent=gene-MM_RS17330;Dbxref=GenBank:WP_011035225.1,GeneID:1481679;Name=WP_011035225.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011035225.1;locus_tag=MM_RS17330;product=DUF2769 domain-containing protein;protein_id=WP_011035225.1;transl_table=11	306.0884830602088	381.0465975522976	33.47208382352363	39.37425122702337
sense	NC_003901.1	Protein Homology	CDS	4065728	4066555	.	+	0	ID=cds-WP_011035226.1;Parent=gene-MM_RS17335;Dbxref=GenBank:WP_011035226.1,GeneID:1481680;Name=WP_011035226.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015413240.1;locus_tag=MM_RS17335;product=hypothetical protein;protein_id=WP_011035226.1;transl_table=11	383.8829534436175	406.79451602230654	234.69266889595266	234.22880905324624
sense	NC_003901.1	Protein Homology	CDS	4066716	4067549	.	+	0	ID=cds-WP_011035227.1;Parent=gene-MM_RS17340;Dbxref=GenBank:WP_011035227.1,GeneID:1481681;Name=WP_011035227.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011035227.1;locus_tag=MM_RS17340;product=hypothetical protein;protein_id=WP_011035227.1;transl_table=11	56.44144419607295	65.11922095955501	26.821814891200052	26.131472486999325
sense	NC_003901.1	Protein Homology	CDS	4068085	4068972	.	+	0	ID=cds-WP_011035228.1;Parent=gene-MM_RS17345;Dbxref=GenBank:WP_011035228.1,GeneID:1481682;Name=WP_011035228.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011035228.1;locus_tag=MM_RS17345;product=hypothetical protein;protein_id=WP_011035228.1;transl_table=11	26.006390393077254	27.815373451173492	28.436193734759268	29.045967524480307
sense	NC_003901.1	Protein Homology	CDS	4069737	4069937	.	-	0	ID=cds-WP_011035229.1;Parent=gene-MM_RS17350;Dbxref=GenBank:WP_011035229.1,GeneID:1481683;Name=WP_011035229.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011035229.1;locus_tag=MM_RS17350;product=hypothetical protein;protein_id=WP_011035229.1;transl_table=11	10.564956673667341	19.844916480970724	13.65527797775591	16.428198442753985
sense	NC_003901.1	Protein Homology	CDS	4070261	4071514	.	+	0	ID=cds-WP_011035230.1;Parent=gene-MM_RS17355;Dbxref=GenBank:WP_011035230.1,GeneID:1481684;Name=WP_011035230.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011035230.1;locus_tag=MM_RS17355;product=tetratricopeptide repeat protein;protein_id=WP_011035230.1;transl_table=11	9.807759320361239	17.51233796510711	3.283146977905428	11.761751644261983
sense	NC_003901.1	Protein Homology	CDS	4071750	4072183	.	+	0	ID=cds-WP_076611411.1-5;Parent=gene-MM_RS18135;Dbxref=GenBank:WP_076611411.1,GeneID:31474466;Name=WP_076611411.1;Note=programmed frameshift;Ontology_term=GO:0006313,GO:0004803;exception=ribosomal slippage;gbkey=CDS;go_function=transposase activity|0004803||IEA;go_process=DNA transposition|0006313||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_076611411.1;locus_tag=MM_RS18135;product=IS630-like element ISMma9 family transposase;protein_id=WP_076611411.1;transl_table=11	16.45946408662346	18.982636921362616	13.354641615826234	20.737256853034364
sense	NC_003901.1	Protein Homology	CDS	4072182	4072881	.	+	1	ID=cds-WP_076611411.1-5;Parent=gene-MM_RS18135;Dbxref=GenBank:WP_076611411.1,GeneID:31474466;Name=WP_076611411.1;Note=programmed frameshift;Ontology_term=GO:0006313,GO:0004803;exception=ribosomal slippage;gbkey=CDS;go_function=transposase activity|0004803||IEA;go_process=DNA transposition|0006313||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_076611411.1;locus_tag=MM_RS18135;product=IS630-like element ISMma9 family transposase;protein_id=WP_076611411.1;transl_table=11	27.497285164499107	35.771606855977744	17.245933322006817	32.376738193560485
sense	NC_003901.1	Protein Homology	CDS	4073138	4073485	.	+	0	ID=cds-WP_048044814.1;Parent=gene-MM_RS17370;Dbxref=GenBank:WP_048044814.1,GeneID:1481687;Name=WP_048044814.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015413244.1;locus_tag=MM_RS17370;product=hypothetical protein;protein_id=WP_048044814.1;transl_table=11	267.9871086138794	298.0159009469914	161.68555433144604	311.8619671049465
sense	NC_003901.1	Protein Homology	CDS	4073684	4073857	.	-	0	ID=cds-WP_162829141.1;Parent=gene-MM_RS18935;Dbxref=GenBank:WP_162829141.1,GeneID:43965271;Name=WP_162829141.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011308197.1;locus_tag=MM_RS18935;product=hypothetical protein;protein_id=WP_162829141.1;transl_table=11	243.06990117160223	290.080566306391	258.69688693031367	232.78946023249554
sense	NC_003901.1	Protein Homology	CDS	4074201	4074683	.	-	0	ID=cds-WP_011035232.1;Parent=gene-MM_RS17375;Dbxref=GenBank:WP_011035232.1,GeneID:1481688;Name=WP_011035232.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011035232.1;locus_tag=MM_RS17375;product=hydrolase;protein_id=WP_011035232.1;transl_table=11	30.7761781363353	25.09296295599093	34.66405036962013	28.71363379994392
sense	NC_003901.1	Protein Homology	CDS	4074963	4075412	.	+	0	ID=cds-WP_011035233.1;Parent=gene-MM_RS17380;Dbxref=GenBank:WP_011035233.1,GeneID:1481689;Name=WP_011035233.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011035233.1;locus_tag=MM_RS17380;product=hypothetical protein;protein_id=WP_011035233.1;transl_table=11	77.07722835477752	76.367309370874	95.14997694900318	105.66617238379362
sense	NC_003901.1	GeneMarkS-2+	CDS	4075855	4076019	.	-	0	ID=cds-WP_015413250.1;Parent=gene-MM_RS18730;Dbxref=GenBank:WP_015413250.1,GeneID:43445894;Name=WP_015413250.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=MM_RS18730;product=hypothetical protein;protein_id=WP_015413250.1;transl_table=11	13.942541307218567	14.876748578741688	13.307689083776669	12.007519589067458
sense	NC_003901.1	GeneMarkS-2+	CDS	4076448	4076627	.	-	0	ID=cds-WP_011035234.1;Parent=gene-MM_RS19350;Dbxref=GenBank:WP_011035234.1,GeneID:68225847;Name=WP_011035234.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=MM_RS19350;product=hypothetical protein;protein_id=WP_011035234.1;transl_table=11	7.86502330150791	5.113882323942455	7.624196870913717	7.9494226909104
sense	NC_003901.1	GeneMarkS-2+	CDS	4076660	4076809	.	-	0	ID=cds-WP_200895160.1;Parent=gene-MM_RS19355;Dbxref=GenBank:WP_200895160.1,GeneID:68225848;Name=WP_200895160.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=MM_RS19355;product=hypothetical protein;protein_id=WP_200895160.1;transl_table=11	1.7696302428392796	1.0227764647884912	2.744710873528938	1.4675857275526893
sense	NC_003901.1	GeneMarkS-2+	CDS	4076806	4077003	.	-	0	ID=cds-WP_011035235.1;Parent=gene-MM_RS19360;Dbxref=GenBank:WP_011035235.1,GeneID:68225849;Name=WP_011035235.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=MM_RS19360;product=hypothetical protein;protein_id=WP_011035235.1;transl_table=11	5.80939221134107	1.5496613102855925	6.237979258020314	7.226747900827637
sense	NC_003901.1	Protein Homology	CDS	4077279	4077845	.	-	0	ID=cds-WP_011035236.1;Parent=gene-MM_RS17400;Dbxref=GenBank:WP_011035236.1,GeneID:1481692;Name=WP_011035236.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011035236.1;locus_tag=MM_RS17400;product=plasmid pRiA4b ORF-3 family protein;protein_id=WP_011035236.1;transl_table=11	34.59153766866905	35.445427747960935	43.56683926236409	38.242643958714254
sense	NC_003901.1	Protein Homology	CDS	4078568	4079482	.	-	0	ID=cds-WP_080503099.1;Parent=gene-MM_RS17405;Dbxref=GenBank:WP_080503099.1,GeneID:1481694;Name=WP_080503099.1;Ontology_term=GO:0046872;gbkey=CDS;go_function=metal ion binding|0046872||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011021919.1;locus_tag=MM_RS17405;product=SEC-C metal-binding domain-containing protein;protein_id=WP_080503099.1;transl_table=11	35.21232636600455	40.75549969388967	15.865828701537493	21.075493398953373
