locus_tag	ftype	length_bp	gene	EC_number	COG	product
IJOGNDPK_03422	gene	795				
IJOGNDPK_03422	CDS	795				hypothetical protein
IJOGNDPK_03423	gene	237				
IJOGNDPK_03423	CDS	237				hypothetical protein
IJOGNDPK_03424	gene	579	sgcG_2			
IJOGNDPK_03424	CDS	579	sgcG_2	1.3.99.24		2-amino-4-deoxychorismate dehydrogenase
IJOGNDPK_03425	gene	372				
IJOGNDPK_03425	CDS	372				hypothetical protein
IJOGNDPK_03426	gene	723	cusC			
IJOGNDPK_03426	CDS	723	cusC		COG1538	Cation efflux system protein CusC
IJOGNDPK_03427	gene	462				
IJOGNDPK_03427	CDS	462				hypothetical protein
IJOGNDPK_03428	gene	315				
IJOGNDPK_03428	CDS	315				hypothetical protein
IJOGNDPK_03429	gene	762				
IJOGNDPK_03429	CDS	762				hypothetical protein
IJOGNDPK_03430	gene	270				
IJOGNDPK_03430	CDS	270				hypothetical protein
IJOGNDPK_03431	gene	1437	nhaC			
IJOGNDPK_03431	CDS	1437	nhaC		COG1757	Na(+)/H(+) antiporter NhaC
IJOGNDPK_03432	gene	591				
IJOGNDPK_03432	CDS	591				hypothetical protein
IJOGNDPK_03433	gene	663	narL			
IJOGNDPK_03433	CDS	663	narL		COG2197	putative transcriptional regulatory protein NarL
IJOGNDPK_03434	gene	1065	mnmA_3			
IJOGNDPK_03434	CDS	1065	mnmA_3	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
IJOGNDPK_03435	gene	1287				
IJOGNDPK_03435	CDS	1287		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
IJOGNDPK_03436	gene	111				
IJOGNDPK_03436	CDS	111				hypothetical protein
IJOGNDPK_03437	gene	1422				
IJOGNDPK_03437	CDS	1422				hypothetical protein
IJOGNDPK_03438	gene	906				
IJOGNDPK_03438	CDS	906				hypothetical protein
IJOGNDPK_03439	gene	813				
IJOGNDPK_03439	CDS	813			COG0627	putative protein
IJOGNDPK_03440	gene	1293				
IJOGNDPK_03440	CDS	1293				hypothetical protein
IJOGNDPK_03441	gene	471				
IJOGNDPK_03441	CDS	471				hypothetical protein
IJOGNDPK_03442	gene	435				
IJOGNDPK_03442	CDS	435				hypothetical protein
IJOGNDPK_03443	gene	171				
IJOGNDPK_03443	CDS	171				hypothetical protein
IJOGNDPK_03444	gene	447	yhcG_4			
IJOGNDPK_03444	CDS	447	yhcG_4	3.1.-.-	COG4804	Putative nuclease YhcG
IJOGNDPK_03445	gene	210				
IJOGNDPK_03445	CDS	210				hypothetical protein
IJOGNDPK_03446	gene	231				
IJOGNDPK_03446	CDS	231				hypothetical protein
IJOGNDPK_03447	gene	147				
IJOGNDPK_03447	CDS	147				hypothetical protein
IJOGNDPK_03448	gene	858	bacC			
IJOGNDPK_03448	CDS	858	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
IJOGNDPK_03449	gene	684				
IJOGNDPK_03449	CDS	684				hypothetical protein
IJOGNDPK_03450	gene	312	clpS			
IJOGNDPK_03450	CDS	312	clpS			ATP-dependent Clp protease adapter protein ClpS
IJOGNDPK_03451	gene	2241	clpA			
IJOGNDPK_03451	CDS	2241	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
IJOGNDPK_03452	gene	651	aat			
IJOGNDPK_03452	CDS	651	aat	2.3.2.6	COG2360	Leucyl/phenylalanyl-tRNA--protein transferase
IJOGNDPK_03453	gene	1629				
IJOGNDPK_03453	CDS	1629				hypothetical protein
IJOGNDPK_03454	gene	468	yjaB			
IJOGNDPK_03454	CDS	468	yjaB	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YjaB
IJOGNDPK_03455	gene	390				
IJOGNDPK_03455	CDS	390				hypothetical protein
IJOGNDPK_03456	gene	843	nfo			
IJOGNDPK_03456	CDS	843	nfo	3.1.21.2	COG0648	Endonuclease 4
IJOGNDPK_03457	gene	318	atl			
IJOGNDPK_03457	CDS	318	atl		COG3695	DNA base-flipping protein
IJOGNDPK_03458	gene	483				
IJOGNDPK_03458	CDS	483				hypothetical protein
IJOGNDPK_03459	gene	459	yvbK			
IJOGNDPK_03459	CDS	459	yvbK	2.3.1.-		putative N-acetyltransferase YvbK
IJOGNDPK_03460	gene	279				
IJOGNDPK_03460	CDS	279				hypothetical protein
IJOGNDPK_03461	gene	357				
IJOGNDPK_03461	CDS	357				hypothetical protein
IJOGNDPK_03462	gene	210				
IJOGNDPK_03462	CDS	210				hypothetical protein
IJOGNDPK_03463	gene	465				
IJOGNDPK_03463	CDS	465		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
IJOGNDPK_03464	gene	411				
IJOGNDPK_03464	CDS	411				hypothetical protein
IJOGNDPK_03465	gene	726				
IJOGNDPK_03465	CDS	726		1.-.-.-	COG1028	putative oxidoreductase
IJOGNDPK_03466	gene	981				
IJOGNDPK_03466	CDS	981				hypothetical protein
IJOGNDPK_03467	gene	774				
IJOGNDPK_03467	CDS	774				hypothetical protein
IJOGNDPK_03468	gene	1266				
IJOGNDPK_03468	CDS	1266				hypothetical protein
IJOGNDPK_03469	gene	177				
IJOGNDPK_03469	CDS	177				hypothetical protein
IJOGNDPK_03470	gene	708				
IJOGNDPK_03470	CDS	708				hypothetical protein
IJOGNDPK_03471	gene	627				
IJOGNDPK_03471	CDS	627				hypothetical protein
IJOGNDPK_03472	gene	231				
IJOGNDPK_03472	CDS	231				hypothetical protein
IJOGNDPK_03473	gene	576				
IJOGNDPK_03473	CDS	576				hypothetical protein
IJOGNDPK_03474	gene	74				
IJOGNDPK_03474	tRNA	74				tRNA-Trp(cca)
IJOGNDPK_03475	gene	546	queE			
IJOGNDPK_03475	CDS	546	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
IJOGNDPK_03476	gene	333	queD			
IJOGNDPK_03476	CDS	333	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
IJOGNDPK_03477	gene	834				
IJOGNDPK_03477	CDS	834				hypothetical protein
IJOGNDPK_03478	gene	873	pdxK			
IJOGNDPK_03478	CDS	873	pdxK	2.7.1.35	COG2240	Pyridoxine/pyridoxal/pyridoxamine kinase
IJOGNDPK_03479	gene	360	ybaN			
IJOGNDPK_03479	CDS	360	ybaN		COG2832	Inner membrane protein YbaN
IJOGNDPK_03480	gene	579	mtnN_2			
IJOGNDPK_03480	CDS	579	mtnN_2	3.2.2.9		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
IJOGNDPK_03481	gene	291				
IJOGNDPK_03481	CDS	291				hypothetical protein
IJOGNDPK_03482	gene	585				
IJOGNDPK_03482	CDS	585				hypothetical protein
IJOGNDPK_03483	gene	375				
IJOGNDPK_03483	CDS	375				hypothetical protein
IJOGNDPK_03484	gene	315				
IJOGNDPK_03484	CDS	315				hypothetical protein
IJOGNDPK_03485	gene	291				
IJOGNDPK_03485	CDS	291				hypothetical protein
IJOGNDPK_03486	gene	1539	rny_2			
IJOGNDPK_03486	CDS	1539	rny_2	3.1.-.-	COG1418	Ribonuclease Y
IJOGNDPK_03487	gene	813	cutC			
IJOGNDPK_03487	CDS	813	cutC		COG3142	Copper homeostasis protein CutC
IJOGNDPK_03488	gene	603				
IJOGNDPK_03488	CDS	603				hypothetical protein
IJOGNDPK_03489	gene	234				
IJOGNDPK_03489	CDS	234				hypothetical protein
IJOGNDPK_03490	gene	1458	pepD_2			
IJOGNDPK_03490	CDS	1458	pepD_2	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
IJOGNDPK_03491	gene	1059				
IJOGNDPK_03491	CDS	1059				hypothetical protein
IJOGNDPK_03492	gene	168				
IJOGNDPK_03492	CDS	168				hypothetical protein
IJOGNDPK_03493	gene	684	ompR			
IJOGNDPK_03493	CDS	684	ompR			Transcriptional regulatory protein OmpR
IJOGNDPK_03494	gene	1536	sasA_8			
IJOGNDPK_03494	CDS	1536	sasA_8	2.7.-.-		Adaptive-response sensory-kinase SasA
IJOGNDPK_03495	gene	864				
IJOGNDPK_03495	CDS	864				hypothetical protein
IJOGNDPK_03496	gene	2541				
IJOGNDPK_03496	CDS	2541				hypothetical protein
IJOGNDPK_03497	gene	681				
IJOGNDPK_03497	CDS	681				hypothetical protein
IJOGNDPK_03498	gene	1899				
IJOGNDPK_03498	CDS	1899				hypothetical protein
IJOGNDPK_03499	gene	1224				
IJOGNDPK_03499	CDS	1224				hypothetical protein
IJOGNDPK_03500	gene	1218				
IJOGNDPK_03500	CDS	1218				hypothetical protein
IJOGNDPK_03501	gene	1293				
IJOGNDPK_03501	CDS	1293				hypothetical protein
IJOGNDPK_03502	gene	1473	modF			
IJOGNDPK_03502	CDS	1473	modF		COG1119	ABC transporter ATP-binding protein ModF
IJOGNDPK_03503	gene	1998	pulA			
IJOGNDPK_03503	CDS	1998	pulA	3.2.1.41	COG1523	Pullulanase
IJOGNDPK_03504	gene	579	ruvC			
IJOGNDPK_03504	CDS	579	ruvC	3.1.22.4		Crossover junction endodeoxyribonuclease RuvC
IJOGNDPK_03505	gene	306				
IJOGNDPK_03505	CDS	306				hypothetical protein
IJOGNDPK_03506	gene	75				
IJOGNDPK_03506	tRNA	75				tRNA-Ala(ggc)
IJOGNDPK_03507	gene	1698				
IJOGNDPK_03507	CDS	1698				hypothetical protein
IJOGNDPK_03508	gene	150				
IJOGNDPK_03508	CDS	150				hypothetical protein
IJOGNDPK_03509	gene	213				
IJOGNDPK_03509	CDS	213				hypothetical protein
IJOGNDPK_03510	gene	912				
IJOGNDPK_03510	CDS	912				hypothetical protein
IJOGNDPK_03511	gene	630	tnpR			
IJOGNDPK_03511	CDS	630	tnpR		COG1961	Transposon gamma-delta resolvase
IJOGNDPK_03512	gene	672				
IJOGNDPK_03512	CDS	672				hypothetical protein
IJOGNDPK_03513	gene	117				
IJOGNDPK_03513	CDS	117				hypothetical protein
IJOGNDPK_03514	gene	1197	fsr			
IJOGNDPK_03514	CDS	1197	fsr			Fosmidomycin resistance protein
IJOGNDPK_03515	gene	1338				
IJOGNDPK_03515	CDS	1338				hypothetical protein
IJOGNDPK_03516	gene	3294				
IJOGNDPK_03516	CDS	3294				TonB-dependent receptor P3
IJOGNDPK_03517	gene	2643				
IJOGNDPK_03517	CDS	2643				hypothetical protein
IJOGNDPK_03518	gene	1035	pheS			
IJOGNDPK_03518	CDS	1035	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
IJOGNDPK_03519	gene	1197	yhhS			
IJOGNDPK_03519	CDS	1197	yhhS			putative MFS-type transporter YhhS
IJOGNDPK_03520	gene	675	nth			
IJOGNDPK_03520	CDS	675	nth	4.2.99.18	COG0177	Endonuclease III
IJOGNDPK_03521	gene	1257	pgk			
IJOGNDPK_03521	CDS	1257	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
IJOGNDPK_03522	gene	1101				
IJOGNDPK_03522	CDS	1101				hypothetical protein
IJOGNDPK_03523	gene	1515	sdcS			
IJOGNDPK_03523	CDS	1515	sdcS			Sodium-dependent dicarboxylate transporter SdcS
IJOGNDPK_03524	gene	2193				
IJOGNDPK_03524	CDS	2193				hypothetical protein
IJOGNDPK_03525	gene	582	maf			
IJOGNDPK_03525	CDS	582	maf	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
IJOGNDPK_03526	gene	531	kdsC			
IJOGNDPK_03526	CDS	531	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
IJOGNDPK_03527	gene	795	proC_2			
IJOGNDPK_03527	CDS	795	proC_2	1.5.1.2		Pyrroline-5-carboxylate reductase
IJOGNDPK_03528	gene	336				
IJOGNDPK_03528	CDS	336				hypothetical protein
IJOGNDPK_03529	gene	537				
IJOGNDPK_03529	CDS	537				hypothetical protein
IJOGNDPK_03530	gene	984				
IJOGNDPK_03530	CDS	984				hypothetical protein
IJOGNDPK_03531	gene	2580	glgB_2			
IJOGNDPK_03531	CDS	2580	glgB_2	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
IJOGNDPK_03532	gene	1761				
IJOGNDPK_03532	CDS	1761				hypothetical protein
IJOGNDPK_03533	gene	138				
IJOGNDPK_03533	CDS	138				hypothetical protein
IJOGNDPK_03534	gene	1479				
IJOGNDPK_03534	CDS	1479				hypothetical protein
IJOGNDPK_03535	gene	1140	susE			
IJOGNDPK_03535	CDS	1140	susE			Outer membrane protein SusE
IJOGNDPK_03536	gene	1602	susD_2			
IJOGNDPK_03536	CDS	1602	susD_2			Starch-binding protein SusD
IJOGNDPK_03537	gene	3147	susC_12			
IJOGNDPK_03537	CDS	3147	susC_12			TonB-dependent receptor SusC
IJOGNDPK_03538	gene	228				
IJOGNDPK_03538	CDS	228				hypothetical protein
IJOGNDPK_03539	gene	1176	ganB_2			
IJOGNDPK_03539	CDS	1176	ganB_2	3.2.1.89	COG3867	Arabinogalactan endo-beta-1,4-galactanase
IJOGNDPK_03540	gene	1005	cytR			
IJOGNDPK_03540	CDS	1005	cytR		COG1609	HTH-type transcriptional repressor CytR
IJOGNDPK_03541	gene	1374				
IJOGNDPK_03541	CDS	1374				hypothetical protein
IJOGNDPK_03542	gene	2313	malP			
IJOGNDPK_03542	CDS	2313	malP	2.4.1.8		Maltose phosphorylase
IJOGNDPK_03543	gene	327				
IJOGNDPK_03543	CDS	327				hypothetical protein
IJOGNDPK_03544	gene	192				
IJOGNDPK_03544	CDS	192				hypothetical protein
IJOGNDPK_03545	gene	1236	gcdB_2			
IJOGNDPK_03545	CDS	1236	gcdB_2	7.2.4.5	COG1883	Glutaconyl-CoA decarboxylase subunit beta
IJOGNDPK_03546	gene	1839	cfiA			
IJOGNDPK_03546	CDS	1839	cfiA	6.4.1.7	COG0511	2-oxoglutarate carboxylase large subunit
IJOGNDPK_03547	gene	258	oadG			
IJOGNDPK_03547	CDS	258	oadG	7.2.4.2		oxaloacetate decarboxylase gamma chain
IJOGNDPK_03548	gene	492				
IJOGNDPK_03548	CDS	492				hypothetical protein
IJOGNDPK_03549	gene	798				
IJOGNDPK_03549	CDS	798				hypothetical protein
IJOGNDPK_03550	gene	399				
IJOGNDPK_03550	CDS	399				hypothetical protein
IJOGNDPK_03551	gene	966				
IJOGNDPK_03551	CDS	966				hypothetical protein
IJOGNDPK_03552	gene	561				
IJOGNDPK_03552	CDS	561				hypothetical protein
IJOGNDPK_03553	gene	177				
IJOGNDPK_03553	CDS	177				hypothetical protein
IJOGNDPK_03554	gene	456				
IJOGNDPK_03554	CDS	456				hypothetical protein
IJOGNDPK_03555	gene	2007				
IJOGNDPK_03555	CDS	2007				hypothetical protein
IJOGNDPK_03556	gene	1233				
IJOGNDPK_03556	CDS	1233				IS256 family transposase ISDku1
IJOGNDPK_03557	gene	813				
IJOGNDPK_03557	CDS	813				hypothetical protein
IJOGNDPK_03558	gene	1101				
IJOGNDPK_03558	CDS	1101				hypothetical protein
IJOGNDPK_03559	gene	1059				
IJOGNDPK_03559	CDS	1059				hypothetical protein
IJOGNDPK_03560	gene	906	cynR			
IJOGNDPK_03560	CDS	906	cynR			HTH-type transcriptional regulator CynR
IJOGNDPK_03561	gene	510				
IJOGNDPK_03561	CDS	510				hypothetical protein
IJOGNDPK_03562	gene	807				
IJOGNDPK_03562	CDS	807				hypothetical protein
IJOGNDPK_03563	gene	246				
IJOGNDPK_03563	CDS	246				hypothetical protein
IJOGNDPK_03564	gene	1575	prfC			
IJOGNDPK_03564	CDS	1575	prfC		COG4108	Peptide chain release factor 3
IJOGNDPK_03565	gene	855	rfbD			
IJOGNDPK_03565	CDS	855	rfbD	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
IJOGNDPK_03566	gene	546				
IJOGNDPK_03566	CDS	546				hypothetical protein
IJOGNDPK_03567	gene	654				
IJOGNDPK_03567	CDS	654				hypothetical protein
IJOGNDPK_03568	gene	297				
IJOGNDPK_03568	CDS	297				hypothetical protein
IJOGNDPK_03569	gene	3705	purL			
IJOGNDPK_03569	CDS	3705	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
IJOGNDPK_03570	gene	132				
IJOGNDPK_03570	CDS	132				hypothetical protein
IJOGNDPK_03571	gene	549	srpC_1			
IJOGNDPK_03571	CDS	549	srpC_1		COG2059	putative chromate transport protein
IJOGNDPK_03572	gene	549	srpC_2			
IJOGNDPK_03572	CDS	549	srpC_2		COG2059	putative chromate transport protein
IJOGNDPK_03573	gene	1527				
IJOGNDPK_03573	CDS	1527				hypothetical protein
IJOGNDPK_03574	gene	2784	uvrA_2			
IJOGNDPK_03574	CDS	2784	uvrA_2			UvrABC system protein A
IJOGNDPK_03575	gene	1152				
IJOGNDPK_03575	CDS	1152				hypothetical protein
IJOGNDPK_03576	gene	288				
IJOGNDPK_03576	CDS	288				hypothetical protein
IJOGNDPK_03577	gene	159				
IJOGNDPK_03577	CDS	159				hypothetical protein
IJOGNDPK_03578	gene	207				
IJOGNDPK_03578	CDS	207				hypothetical protein
IJOGNDPK_03579	gene	1170				
IJOGNDPK_03579	CDS	1170				hypothetical protein
IJOGNDPK_03580	gene	2379				
IJOGNDPK_03580	CDS	2379				hypothetical protein
IJOGNDPK_03581	gene	1176				
IJOGNDPK_03581	CDS	1176				hypothetical protein
IJOGNDPK_03582	gene	1236				
IJOGNDPK_03582	CDS	1236				hypothetical protein
IJOGNDPK_03583	gene	1113				
IJOGNDPK_03583	CDS	1113				hypothetical protein
IJOGNDPK_03584	gene	1599				
IJOGNDPK_03584	CDS	1599				hypothetical protein
IJOGNDPK_03585	gene	3009				
IJOGNDPK_03585	CDS	3009				TonB-dependent receptor P3
IJOGNDPK_03586	gene	1095	nagK			
IJOGNDPK_03586	CDS	1095	nagK	2.7.1.59		N-acetyl-D-glucosamine kinase
IJOGNDPK_03587	gene	1728				
IJOGNDPK_03587	CDS	1728				hypothetical protein
IJOGNDPK_03588	gene	729	nagR			
IJOGNDPK_03588	CDS	729	nagR		COG2188	HTH-type transcriptional repressor NagR
IJOGNDPK_03589	gene	1218	yciC			
IJOGNDPK_03589	CDS	1218	yciC		COG0523	Putative metal chaperone YciC
IJOGNDPK_03590	gene	558	nadD			
IJOGNDPK_03590	CDS	558	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
IJOGNDPK_03591	gene	237				
IJOGNDPK_03591	CDS	237				hypothetical protein
IJOGNDPK_03592	gene	564	gmk			
IJOGNDPK_03592	CDS	564	gmk	2.7.4.8	COG0194	Guanylate kinase
IJOGNDPK_03593	gene	885				
IJOGNDPK_03593	CDS	885				hypothetical protein
IJOGNDPK_03594	gene	693	tsaB			
IJOGNDPK_03594	CDS	693	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
IJOGNDPK_03595	gene	621				
IJOGNDPK_03595	CDS	621				hypothetical protein
IJOGNDPK_03596	gene	1308	murA			
IJOGNDPK_03596	CDS	1308	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
IJOGNDPK_03597	gene	537	rimM			
IJOGNDPK_03597	CDS	537	rimM			Ribosome maturation factor RimM
IJOGNDPK_03598	gene	858				
IJOGNDPK_03598	CDS	858				hypothetical protein
IJOGNDPK_03599	gene	1146	dxr			
IJOGNDPK_03599	CDS	1146	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
IJOGNDPK_03600	gene	1332				
IJOGNDPK_03600	CDS	1332		3.4.24.-	COG0750	Putative zinc metalloprotease
IJOGNDPK_03601	gene	900	ddh			
IJOGNDPK_03601	CDS	900	ddh	1.4.1.16		Meso-diaminopimelate D-dehydrogenase
IJOGNDPK_03602	gene	603	ruvA			
IJOGNDPK_03602	CDS	603	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
IJOGNDPK_03603	gene	993				
IJOGNDPK_03603	CDS	993				hypothetical protein
IJOGNDPK_03604	gene	1164	ypdF			
IJOGNDPK_03604	CDS	1164	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
IJOGNDPK_03605	gene	1338	gdhB			
IJOGNDPK_03605	CDS	1338	gdhB	1.4.1.2		NAD-specific glutamate dehydrogenase
IJOGNDPK_03606	gene	201				
IJOGNDPK_03606	CDS	201				hypothetical protein
IJOGNDPK_03607	gene	2466				
IJOGNDPK_03607	CDS	2466				hypothetical protein
IJOGNDPK_03608	gene	804				
IJOGNDPK_03608	CDS	804				hypothetical protein
IJOGNDPK_03609	gene	279				
IJOGNDPK_03609	CDS	279				hypothetical protein
IJOGNDPK_03610	gene	1563				
IJOGNDPK_03610	CDS	1563				SusD-like protein P2
IJOGNDPK_03611	gene	3111				
IJOGNDPK_03611	CDS	3111				TonB-dependent receptor P3
IJOGNDPK_03612	gene	108				
IJOGNDPK_03612	CDS	108				hypothetical protein
IJOGNDPK_03613	gene	1725				
IJOGNDPK_03613	CDS	1725				hypothetical protein
IJOGNDPK_03614	gene	1236	fucP_4			
IJOGNDPK_03614	CDS	1236	fucP_4		COG0738	L-fucose-proton symporter
IJOGNDPK_03615	gene	732	gamA			
IJOGNDPK_03615	CDS	732	gamA	3.5.99.6	COG0363	putative glucosamine-6-phosphate deaminase 2
IJOGNDPK_03616	gene	942	nanK			
IJOGNDPK_03616	CDS	942	nanK	2.7.1.60	COG1940	N-acetylmannosamine kinase
IJOGNDPK_03617	gene	3933	rcsC_22			
IJOGNDPK_03617	CDS	3933	rcsC_22	2.7.13.3		Sensor histidine kinase RcsC
IJOGNDPK_03618	gene	2970				
IJOGNDPK_03618	CDS	2970				hypothetical protein
IJOGNDPK_03619	gene	1071				
IJOGNDPK_03619	CDS	1071				hypothetical protein
IJOGNDPK_03620	gene	912	menA_2			
IJOGNDPK_03620	CDS	912	menA_2	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
IJOGNDPK_03621	gene	1149	rffG			
IJOGNDPK_03621	CDS	1149	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
IJOGNDPK_03622	gene	873	rffH			
IJOGNDPK_03622	CDS	873	rffH	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
IJOGNDPK_03623	gene	495				
IJOGNDPK_03623	CDS	495				hypothetical protein
IJOGNDPK_03624	gene	2061	ppk			
IJOGNDPK_03624	CDS	2061	ppk	2.7.4.1	COG0855	Polyphosphate kinase
IJOGNDPK_03625	gene	2028	susB_3			
IJOGNDPK_03625	CDS	2028	susB_3	3.2.1.3		Glucan 1,4-alpha-glucosidase SusB
IJOGNDPK_03626	gene	3033				
IJOGNDPK_03626	CDS	3033				hypothetical protein
IJOGNDPK_03627	gene	1146	iadA			
IJOGNDPK_03627	CDS	1146	iadA	3.4.19.-		Isoaspartyl dipeptidase
IJOGNDPK_03628	gene	1395	dcuD			
IJOGNDPK_03628	CDS	1395	dcuD		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
IJOGNDPK_03629	gene	1800				
IJOGNDPK_03629	CDS	1800				hypothetical protein
IJOGNDPK_03630	gene	3036				
IJOGNDPK_03630	CDS	3036				TonB-dependent receptor P3
IJOGNDPK_03631	gene	1686				
IJOGNDPK_03631	CDS	1686				hypothetical protein
IJOGNDPK_03632	gene	2244				
IJOGNDPK_03632	CDS	2244				hypothetical protein
IJOGNDPK_03633	gene	1434	cca			
IJOGNDPK_03633	CDS	1434	cca	2.7.7.72		CCA-adding enzyme
IJOGNDPK_03634	gene	816				
IJOGNDPK_03634	CDS	816				hypothetical protein
IJOGNDPK_03635	gene	1635	yheS_2			
IJOGNDPK_03635	CDS	1635	yheS_2		COG0488	putative ABC transporter ATP-binding protein YheS
IJOGNDPK_03636	gene	99				
IJOGNDPK_03636	CDS	99				hypothetical protein
IJOGNDPK_03637	gene	435				
IJOGNDPK_03637	CDS	435				hypothetical protein
IJOGNDPK_03638	gene	1281	mdtA_5			
IJOGNDPK_03638	CDS	1281	mdtA_5			Multidrug resistance protein MdtA
IJOGNDPK_03639	gene	3123	czcA			
IJOGNDPK_03639	CDS	3123	czcA			Cobalt-zinc-cadmium resistance protein CzcA
IJOGNDPK_03640	gene	1227				
IJOGNDPK_03640	CDS	1227				hypothetical protein
IJOGNDPK_03641	gene	1239				
IJOGNDPK_03641	CDS	1239				hypothetical protein
IJOGNDPK_03642	gene	714	prrA			
IJOGNDPK_03642	CDS	714	prrA			Transcriptional regulatory protein PrrA
IJOGNDPK_03643	gene	1350	resE			
IJOGNDPK_03643	CDS	1350	resE	2.7.13.3		Sensor histidine kinase ResE
IJOGNDPK_03644	gene	126				
IJOGNDPK_03644	CDS	126				hypothetical protein
IJOGNDPK_03645	gene	165				
IJOGNDPK_03645	CDS	165				hypothetical protein
IJOGNDPK_03646	gene	1164				
IJOGNDPK_03646	CDS	1164			COG3385	IS4 family transposase ISPosp4
IJOGNDPK_03647	gene	201				
IJOGNDPK_03647	CDS	201				hypothetical protein
IJOGNDPK_03648	gene	534				
IJOGNDPK_03648	CDS	534				hypothetical protein
IJOGNDPK_03649	gene	315				
IJOGNDPK_03649	CDS	315				hypothetical protein
IJOGNDPK_03650	gene	882	moaA_2			
IJOGNDPK_03650	CDS	882	moaA_2			GTP 3',8-cyclase
IJOGNDPK_03651	gene	606				
IJOGNDPK_03651	CDS	606				hypothetical protein
IJOGNDPK_03652	gene	177				
IJOGNDPK_03652	CDS	177				hypothetical protein
IJOGNDPK_03653	gene	696				
IJOGNDPK_03653	CDS	696				hypothetical protein
IJOGNDPK_03654	gene	360				
IJOGNDPK_03654	CDS	360				hypothetical protein
IJOGNDPK_03655	gene	174				
IJOGNDPK_03655	CDS	174				hypothetical protein
IJOGNDPK_03656	gene	156				
IJOGNDPK_03656	CDS	156				hypothetical protein
IJOGNDPK_03657	gene	402				
IJOGNDPK_03657	CDS	402				hypothetical protein
IJOGNDPK_03658	gene	1173	hlyD			
IJOGNDPK_03658	CDS	1173	hlyD			Hemolysin secretion protein D, chromosomal
IJOGNDPK_03659	gene	2169	lagD_3			
IJOGNDPK_03659	CDS	2169	lagD_3	3.4.22.-		Lactococcin-G-processing and transport ATP-binding protein LagD
IJOGNDPK_03660	gene	1458	rsmF			
IJOGNDPK_03660	CDS	1458	rsmF	2.1.1.178	COG0144	Ribosomal RNA small subunit methyltransferase F
IJOGNDPK_03661	gene	723				
IJOGNDPK_03661	CDS	723				hypothetical protein
IJOGNDPK_03662	gene	537	ecfG_2			
IJOGNDPK_03662	CDS	537	ecfG_2			ECF RNA polymerase sigma factor EcfG
IJOGNDPK_03663	gene	327				
IJOGNDPK_03663	CDS	327				hypothetical protein
IJOGNDPK_03664	gene	1230	ywiE			
IJOGNDPK_03664	CDS	1230	ywiE	2.7.8.-	COG1502	putative cardiolipin synthase YwiE
IJOGNDPK_03665	gene	795	thyA			
IJOGNDPK_03665	CDS	795	thyA	2.1.1.45	COG0207	Thymidylate synthase
IJOGNDPK_03666	gene	489	dfrA			
IJOGNDPK_03666	CDS	489	dfrA	1.5.1.3	COG0262	Dihydrofolate reductase
IJOGNDPK_03667	gene	474	asnC_2			
IJOGNDPK_03667	CDS	474	asnC_2		COG1522	Regulatory protein AsnC
IJOGNDPK_03668	gene	216				
IJOGNDPK_03668	CDS	216				hypothetical protein
IJOGNDPK_03669	gene	222				
IJOGNDPK_03669	CDS	222				hypothetical protein
IJOGNDPK_03670	gene	411				
IJOGNDPK_03670	CDS	411				hypothetical protein
IJOGNDPK_03671	gene	1284				
IJOGNDPK_03671	CDS	1284				hypothetical protein
IJOGNDPK_03672	gene	258				
IJOGNDPK_03672	CDS	258				hypothetical protein
IJOGNDPK_03673	gene	234				
IJOGNDPK_03673	CDS	234				hypothetical protein
IJOGNDPK_03674	gene	249				
IJOGNDPK_03674	CDS	249				hypothetical protein
